,follower_id,influencer_id,himself_id
0,5441,22928.0,246611
1,12654,59537.0,246611
2,14757,84209.0,246611
3,17021,112462.0,246611
4,22124,139026.0,246611
5,31324,192382.0,246611
6,36521,354105.0,246611
7,39406,377891.0,246611
8,78191,577627.0,246611
9,96977,674873.0,246611
10,98465,745241.0,246611
11,105422,754032.0,246611
12,105685,771438.0,246611
13,125561,805661.0,246611
14,125822,,246611
15,139908,,246611
16,141681,,246611
17,141683,,246611
18,151787,,246611
19,156122,,246611
20,164504,,246611
21,165663,,246611
22,186096,,246611
23,191063,,246611
24,193320,,246611
25,230845,,246611
26,251604,,246611
27,255347,,246611
28,259800,,246611
29,315339,,246611
30,315403,,246611
31,340152,,246611
32,343954,,246611
33,349157,,246611
34,376422,,246611
35,406294,,246611
36,420504,,246611
37,446509,,246611
38,461391,,246611
39,490952,,246611
40,500992,,246611
41,535892,,246611
42,540867,,246611
43,540883,,246611
44,556199,,246611
45,588450,,246611
46,665860,,246611
47,671244,,246611
48,673208,,246611
49,694273,,246611
50,750742,,246611
51,750895,,246611
52,751910,,246611
53,769486,,246611
54,770007,,246611
55,772567,,246611
56,778906,,246611
57,779670,,246611
58,799100,,246611
59,803544,,246611
60,804635,,246611
61,815090,,246611
62,825251,,246611
63,829717,,246611
64,858788,,246611
65,859868,,246611
66,865403,,246611
67,882431,,246611
68,922301,,246611
69,925837,,246611
70,925852,,246611
71,928351,,246611
72,957340,,246611
