,follower_id,influencer_id,himself_id
0,1098,5882.0,84209
1,5441,5953.0,84209
2,7920,100160.0,84209
3,12654,112462.0,84209
4,14757,139026.0,84209
5,20812,193216.0,84209
6,22124,240865.0,84209
7,26367,293896.0,84209
8,37730,354105.0,84209
9,41283,489303.0,84209
10,43348,531986.0,84209
11,61792,536275.0,84209
12,69534,562304.0,84209
13,79959,577627.0,84209
14,88180,593930.0,84209
15,98944,596126.0,84209
16,99449,659517.0,84209
17,100473,749734.0,84209
18,125561,754032.0,84209
19,139908,771438.0,84209
20,140689,805661.0,84209
21,141683,866786.0,84209
22,151787,894465.0,84209
23,165652,,84209
24,165663,,84209
25,184043,,84209
26,193320,,84209
27,193963,,84209
28,206465,,84209
29,219483,,84209
30,222436,,84209
31,235169,,84209
32,243008,,84209
33,246611,,84209
34,260206,,84209
35,289058,,84209
36,299471,,84209
37,299776,,84209
38,305468,,84209
39,315403,,84209
40,323194,,84209
41,340152,,84209
42,343954,,84209
43,349157,,84209
44,355412,,84209
45,355616,,84209
46,357406,,84209
47,376422,,84209
48,385611,,84209
49,386253,,84209
50,422405,,84209
51,490952,,84209
52,495455,,84209
53,500992,,84209
54,540883,,84209
55,567769,,84209
56,626463,,84209
57,655547,,84209
58,665860,,84209
59,673208,,84209
60,741746,,84209
61,743760,,84209
62,750742,,84209
63,770007,,84209
64,784535,,84209
65,789064,,84209
66,791734,,84209
67,798248,,84209
68,799100,,84209
69,806740,,84209
70,815090,,84209
71,816844,,84209
72,820115,,84209
73,825251,,84209
74,829717,,84209
75,835585,,84209
76,840348,,84209
77,859868,,84209
78,891032,,84209
79,891063,,84209
80,919717,,84209
81,925837,,84209
82,925852,,84209
83,931105,,84209
84,948171,,84209
85,957085,,84209
86,1836313,,84209
87,2478029,,84209
88,3495279,,84209
