,follower_id,influencer_id,himself_id
0,12972,104714.0,290812
1,15694,114342.0,290812
2,19892,131650.0,290812
3,31606,182598.0,290812
4,34988,233066.0,290812
5,36521,257544.0,290812
6,40294,418740.0,290812
7,44906,531986.0,290812
8,46527,562304.0,290812
9,48123,617196.0,290812
10,62609,645612.0,290812
11,66869,753617.0,290812
12,67631,840402.0,290812
13,80720,852855.0,290812
14,89305,926548.0,290812
15,96576,,290812
16,120060,,290812
17,127898,,290812
18,132710,,290812
19,137390,,290812
20,145128,,290812
21,149840,,290812
22,169099,,290812
23,172582,,290812
24,185591,,290812
25,189678,,290812
26,197475,,290812
27,202084,,290812
28,219203,,290812
29,223627,,290812
30,223861,,290812
31,225948,,290812
32,239921,,290812
33,247699,,290812
34,250976,,290812
35,268990,,290812
36,296903,,290812
37,324646,,290812
38,326249,,290812
39,328201,,290812
40,343930,,290812
41,351733,,290812
42,355412,,290812
43,358820,,290812
44,397880,,290812
45,420133,,290812
46,459860,,290812
47,477116,,290812
48,485791,,290812
49,487038,,290812
50,489435,,290812
51,501081,,290812
52,520545,,290812
53,561715,,290812
54,574033,,290812
55,583478,,290812
56,592595,,290812
57,614455,,290812
58,635413,,290812
59,681718,,290812
60,743760,,290812
61,750970,,290812
62,751604,,290812
63,758520,,290812
64,764181,,290812
65,766444,,290812
66,775694,,290812
67,784766,,290812
68,797431,,290812
69,798606,,290812
70,803026,,290812
71,804516,,290812
72,806829,,290812
73,812802,,290812
74,833782,,290812
75,842379,,290812
76,884269,,290812
77,899530,,290812
78,919525,,290812
79,925528,,290812
80,958839,,290812
81,990368,,290812
82,1003907,,290812
83,3064351,,290812
