,follower_id,influencer_id,himself_id
0,13384,38490.0,144847
1,15318,41874.0,144847
2,19133,131581.0,144847
3,21292,179205.0,144847
4,64149,194036.0,144847
5,76561,194703.0,144847
6,80780,204386.0,144847
7,130037,297894.0,144847
8,142050,379125.0,144847
9,161808,398259.0,144847
10,173647,549797.0,144847
11,177856,631774.0,144847
12,184199,664378.0,144847
13,201716,754032.0,144847
14,214162,788568.0,144847
15,254827,823012.0,144847
16,257787,939567.0,144847
17,266151,987491.0,144847
18,281254,,144847
19,347151,,144847
20,350585,,144847
21,351227,,144847
22,393789,,144847
23,399659,,144847
24,484880,,144847
25,522768,,144847
26,588112,,144847
27,592954,,144847
28,605375,,144847
29,633078,,144847
30,749476,,144847
31,758630,,144847
32,789721,,144847
33,792370,,144847
34,798248,,144847
35,812046,,144847
36,837215,,144847
37,837985,,144847
38,868174,,144847
39,936206,,144847
40,2854547,,144847
41,3347207,,144847
