,follower_id,influencer_id,himself_id
0,6613,82584.0,46861
1,11707,170690.0,46861
2,12472,287604.0,46861
3,31067,317093.0,46861
4,45313,654490.0,46861
5,46699,662800.0,46861
6,46925,928942.0,46861
7,64509,,46861
8,70715,,46861
9,71970,,46861
10,76788,,46861
11,78044,,46861
12,85915,,46861
13,90803,,46861
14,94224,,46861
15,96964,,46861
16,108826,,46861
17,117001,,46861
18,120521,,46861
19,126782,,46861
20,127451,,46861
21,128099,,46861
22,130932,,46861
23,135273,,46861
24,135378,,46861
25,138335,,46861
26,147082,,46861
27,148477,,46861
28,149044,,46861
29,149515,,46861
30,154548,,46861
31,168958,,46861
32,179730,,46861
33,182302,,46861
34,188342,,46861
35,198162,,46861
36,198532,,46861
37,205180,,46861
38,208076,,46861
39,210830,,46861
40,213590,,46861
41,242473,,46861
42,242511,,46861
43,248798,,46861
44,256482,,46861
45,264499,,46861
46,271029,,46861
47,271113,,46861
48,280445,,46861
49,292915,,46861
50,293896,,46861
51,307461,,46861
52,316834,,46861
53,320761,,46861
54,332141,,46861
55,334740,,46861
56,378624,,46861
57,387720,,46861
58,394806,,46861
59,414251,,46861
60,418981,,46861
61,420539,,46861
62,457807,,46861
63,459616,,46861
64,467203,,46861
65,482600,,46861
66,493122,,46861
67,500664,,46861
68,502398,,46861
69,536122,,46861
70,543055,,46861
71,546205,,46861
72,578744,,46861
73,581713,,46861
74,582313,,46861
75,583959,,46861
76,584923,,46861
77,590285,,46861
78,597309,,46861
79,607448,,46861
80,619423,,46861
81,622805,,46861
82,624504,,46861
83,649435,,46861
84,668302,,46861
85,668448,,46861
86,674662,,46861
87,675710,,46861
88,677781,,46861
89,744265,,46861
90,746915,,46861
91,751019,,46861
92,753570,,46861
93,757157,,46861
94,766893,,46861
95,790732,,46861
96,802745,,46861
97,805493,,46861
98,806507,,46861
99,814898,,46861
100,816387,,46861
101,819983,,46861
102,821571,,46861
103,824879,,46861
104,838195,,46861
105,847756,,46861
106,849246,,46861
107,884686,,46861
108,925181,,46861
109,933172,,46861
110,934350,,46861
111,2619843,,46861
112,2993710,,46861
