,follower_id,influencer_id,himself_id
0,12180,74970.0,200791
1,15318,163198.0,200791
2,21008,180228.0,200791
3,26510,198901.0,200791
4,34249,200775.0,200791
5,38302,278575.0,200791
6,50967,279141.0,200791
7,68551,538677.0,200791
8,89873,549797.0,200791
9,117844,754032.0,200791
10,134761,805208.0,200791
11,152002,816890.0,200791
12,174122,894465.0,200791
13,176360,,200791
14,185615,,200791
15,207127,,200791
16,214162,,200791
17,218994,,200791
18,227088,,200791
19,254215,,200791
20,286561,,200791
21,294085,,200791
22,300583,,200791
23,350840,,200791
24,399659,,200791
25,461698,,200791
26,477954,,200791
27,510805,,200791
28,522768,,200791
29,562105,,200791
30,627787,,200791
31,632233,,200791
32,636841,,200791
33,659299,,200791
34,746387,,200791
35,756959,,200791
36,762821,,200791
37,774588,,200791
38,789721,,200791
39,791483,,200791
40,792370,,200791
41,806247,,200791
42,812239,,200791
43,815236,,200791
44,825883,,200791
45,845468,,200791
46,926108,,200791
47,947752,,200791
48,1009342,,200791
49,2824778,,200791
