,follower_id,influencer_id,himself_id
0,2867,28166.0,894465
1,5882,31067.0,894465
2,5953,46699.0,894465
3,9490,49806.0,894465
4,13583,55128.0,894465
5,20050,60679.0,894465
6,21009,64509.0,894465
7,21744,66915.0,894465
8,22928,76881.0,894465
9,29067,115733.0,894465
10,29808,120521.0,894465
11,29909,128099.0,894465
12,29978,176936.0,894465
13,31022,180228.0,894465
14,31556,194703.0,894465
15,34249,238495.0,894465
16,35719,239961.0,894465
17,37730,276085.0,894465
18,38302,295276.0,894465
19,39258,303050.0,894465
20,41899,328014.0,894465
21,43714,332141.0,894465
22,44764,404463.0,894465
23,46120,457807.0,894465
24,47789,538677.0,894465
25,48566,577235.0,894465
26,49797,608701.0,894465
27,50251,662800.0,894465
28,50588,772526.0,894465
29,51992,806542.0,894465
30,52382,815039.0,894465
31,57124,824022.0,894465
32,58372,824599.0,894465
33,58549,894956.0,894465
34,61041,942529.0,894465
35,61480,959770.0,894465
36,61938,962064.0,894465
37,62002,987491.0,894465
38,69534,2993710.0,894465
39,70800,,894465
40,71166,,894465
41,72041,,894465
42,74520,,894465
43,77175,,894465
44,80649,,894465
45,80720,,894465
46,80780,,894465
47,84209,,894465
48,84814,,894465
49,85776,,894465
50,87597,,894465
51,89018,,894465
52,89021,,894465
53,93566,,894465
54,93632,,894465
55,93849,,894465
56,96613,,894465
57,96679,,894465
58,97384,,894465
59,97949,,894465
60,99104,,894465
61,99508,,894465
62,105129,,894465
63,105354,,894465
64,110341,,894465
65,113480,,894465
66,114342,,894465
67,118979,,894465
68,125561,,894465
69,128266,,894465
70,130932,,894465
71,131627,,894465
72,132710,,894465
73,135032,,894465
74,135543,,894465
75,138520,,894465
76,138699,,894465
77,139026,,894465
78,139908,,894465
79,140689,,894465
80,143781,,894465
81,149515,,894465
82,152002,,894465
83,158309,,894465
84,165652,,894465
85,165663,,894465
86,167287,,894465
87,170369,,894465
88,178536,,894465
89,180263,,894465
90,181321,,894465
91,181329,,894465
92,182598,,894465
93,182900,,894465
94,183777,,894465
95,185383,,894465
96,187581,,894465
97,192382,,894465
98,193216,,894465
99,193320,,894465
100,194703,,894465
101,194743,,894465
102,198302,,894465
103,198532,,894465
104,200074,,894465
105,200791,,894465
106,200968,,894465
107,201668,,894465
108,204708,,894465
109,206167,,894465
110,210425,,894465
111,211146,,894465
112,212131,,894465
113,215041,,894465
114,218994,,894465
115,219203,,894465
116,222351,,894465
117,224186,,894465
118,224294,,894465
119,225930,,894465
120,228889,,894465
121,233066,,894465
122,247699,,894465
123,249973,,894465
124,252184,,894465
125,254215,,894465
126,263937,,894465
127,284546,,894465
128,288154,,894465
129,289177,,894465
130,290853,,894465
131,293448,,894465
