,follower_id,influencer_id,himself_id
0,10412,46699.0,38490
1,37730,55128.0,38490
2,47789,66915.0,38490
3,52382,73644.0,38490
4,58549,82013.0,38490
5,61041,120521.0,38490
6,62860,137494.0,38490
7,65590,171637.0,38490
8,77175,190946.0,38490
9,89018,238115.0,38490
10,96613,316834.0,38490
11,97384,332141.0,38490
12,128495,332852.0,38490
13,130932,369270.0,38490
14,131581,608701.0,38490
15,139026,631774.0,38490
16,143781,772976.0,38490
17,144847,778344.0,38490
18,167517,792953.0,38490
19,181321,939567.0,38490
20,182302,,38490
21,187478,,38490
22,195237,,38490
23,201668,,38490
24,218994,,38490
25,222927,,38490
26,246169,,38490
27,254215,,38490
28,261623,,38490
29,264499,,38490
30,280960,,38490
31,313284,,38490
32,327735,,38490
33,354733,,38490
34,368112,,38490
35,377891,,38490
36,377908,,38490
37,408696,,38490
38,460390,,38490
39,475511,,38490
40,494016,,38490
41,546976,,38490
42,574143,,38490
43,585896,,38490
44,588112,,38490
45,620121,,38490
46,631579,,38490
47,632233,,38490
48,636841,,38490
49,639056,,38490
50,671452,,38490
51,672411,,38490
52,687561,,38490
53,740833,,38490
54,753833,,38490
55,754032,,38490
56,757177,,38490
57,758453,,38490
58,760154,,38490
59,760214,,38490
60,763747,,38490
61,780625,,38490
62,785357,,38490
63,790732,,38490
64,796734,,38490
65,808336,,38490
66,815537,,38490
67,825387,,38490
68,831236,,38490
69,855405,,38490
70,866841,,38490
71,884449,,38490
72,931015,,38490
73,940583,,38490
74,948625,,38490
75,955544,,38490
76,961234,,38490
77,988440,,38490
78,988655,,38490
79,990366,,38490
80,1041338,,38490
81,2684665,,38490
