,follower_id,influencer_id,himself_id
0,38466,317093.0,813392
1,53221,353145.0,813392
2,70715,403120.0,813392
3,98081,762618.0,813392
4,102985,950571.0,813392
5,131603,,813392
6,131681,,813392
7,180228,,813392
8,185669,,813392
9,211578,,813392
10,237517,,813392
11,246885,,813392
12,275335,,813392
13,316834,,813392
14,359123,,813392
15,392299,,813392
16,519637,,813392
17,609396,,813392
18,745915,,813392
19,766066,,813392
20,767370,,813392
21,775588,,813392
22,833610,,813392
23,884686,,813392
24,885569,,813392
25,949259,,813392
