,follower_id,influencer_id,himself_id
0,20050,3829.0,276085
1,22928,753094.0,276085
2,24139,,276085
3,28166,,276085
4,45313,,276085
5,46784,,276085
6,55128,,276085
7,58372,,276085
8,59537,,276085
9,75100,,276085
10,76881,,276085
11,77175,,276085
12,91438,,276085
13,94224,,276085
14,96613,,276085
15,96744,,276085
16,111963,,276085
17,112462,,276085
18,114342,,276085
19,115079,,276085
20,129591,,276085
21,131841,,276085
22,132710,,276085
23,138699,,276085
24,139026,,276085
25,149515,,276085
26,169856,,276085
27,175708,,276085
28,178536,,276085
29,186734,,276085
30,187478,,276085
31,191429,,276085
32,193216,,276085
33,204708,,276085
34,204714,,276085
35,233862,,276085
36,238495,,276085
37,240865,,276085
38,252184,,276085
39,287350,,276085
40,303050,,276085
41,306446,,276085
42,307025,,276085
43,309458,,276085
44,313284,,276085
45,337631,,276085
46,341137,,276085
47,354105,,276085
48,376739,,276085
49,389213,,276085
50,397880,,276085
51,404345,,276085
52,469286,,276085
53,484890,,276085
54,486305,,276085
55,489303,,276085
56,489676,,276085
57,500664,,276085
58,504928,,276085
59,509524,,276085
60,520215,,276085
61,569914,,276085
62,584695,,276085
63,604852,,276085
64,611102,,276085
65,615119,,276085
66,617844,,276085
67,647834,,276085
68,745964,,276085
69,751019,,276085
70,758943,,276085
71,760154,,276085
72,763601,,276085
73,763611,,276085
74,767068,,276085
75,785380,,276085
76,795387,,276085
77,805661,,276085
78,815236,,276085
79,819983,,276085
80,829643,,276085
81,830538,,276085
82,835894,,276085
83,837215,,276085
84,838272,,276085
85,838524,,276085
86,850692,,276085
87,892823,,276085
88,894465,,276085
89,894956,,276085
90,925181,,276085
91,926548,,276085
92,942529,,276085
93,946137,,276085
94,948625,,276085
95,962064,,276085
96,988440,,276085
97,988638,,276085
98,3511314,,276085
