,follower_id,influencer_id,himself_id
0,8591,19701.0,219203
1,13508,66915.0,219203
2,27221,75747.0,219203
3,37931,84053.0,219203
4,38321,132579.0,219203
5,49026,233066.0,219203
6,75591,290812.0,219203
7,97384,307461.0,219203
8,112185,337631.0,219203
9,128495,418740.0,219203
10,158656,531986.0,219203
11,185591,577627.0,219203
12,197475,590479.0,219203
13,214593,617196.0,219203
14,215058,747445.0,219203
15,223861,754032.0,219203
16,237668,781732.0,219203
17,242578,840402.0,219203
18,254411,852007.0,219203
19,263271,852855.0,219203
20,270667,894465.0,219203
21,279315,920073.0,219203
22,326249,,219203
23,345355,,219203
24,355412,,219203
25,363307,,219203
26,393345,,219203
27,483563,,219203
28,486395,,219203
29,489435,,219203
30,490852,,219203
31,510885,,219203
32,564726,,219203
33,569600,,219203
34,570061,,219203
35,575522,,219203
36,583618,,219203
37,594113,,219203
38,610339,,219203
39,626310,,219203
40,639056,,219203
41,656541,,219203
42,670226,,219203
43,673621,,219203
44,743623,,219203
45,746302,,219203
46,749335,,219203
47,753868,,219203
48,756180,,219203
49,762097,,219203
50,771419,,219203
51,775877,,219203
52,780955,,219203
53,782768,,219203
54,784814,,219203
55,793425,,219203
56,802382,,219203
57,804516,,219203
58,825387,,219203
59,834108,,219203
60,855034,,219203
61,857621,,219203
62,860561,,219203
63,866769,,219203
64,870809,,219203
65,920004,,219203
66,923332,,219203
67,926237,,219203
68,940583,,219203
69,946560,,219203
70,954964,,219203
71,955544,,219203
72,990368,,219203
73,1013375,,219203
74,1390230,,219203
75,1944458,,219203
76,2040645,,219203
77,2064609,,219203
78,3064351,,219203
79,3211361,,219203
80,3495279,,219203
