,follower_id,influencer_id,himself_id
0,13511,60679.0,608701
1,16835,753094.0,608701
2,20050,898331.0,608701
3,22928,959770.0,608701
4,24139,1006782.0,608701
5,28166,,608701
6,38490,,608701
7,45313,,608701
8,46784,,608701
9,49797,,608701
10,55128,,608701
11,58372,,608701
12,58438,,608701
13,59156,,608701
14,75100,,608701
15,76881,,608701
16,81194,,608701
17,89021,,608701
18,94224,,608701
19,96744,,608701
20,111963,,608701
21,112462,,608701
22,114342,,608701
23,120521,,608701
24,130115,,608701
25,131841,,608701
26,138699,,608701
27,139026,,608701
28,140816,,608701
29,150062,,608701
30,169856,,608701
31,170815,,608701
32,181329,,608701
33,186734,,608701
34,187478,,608701
35,191429,,608701
36,193216,,608701
37,198162,,608701
38,203639,,608701
39,204708,,608701
40,207735,,608701
41,223701,,608701
42,230667,,608701
43,238495,,608701
44,239638,,608701
45,240311,,608701
46,240865,,608701
47,242511,,608701
48,251595,,608701
49,293896,,608701
50,296487,,608701
51,297702,,608701
52,300534,,608701
53,306446,,608701
54,307461,,608701
55,309458,,608701
56,337631,,608701
57,341137,,608701
58,346336,,608701
59,354105,,608701
60,376739,,608701
61,389213,,608701
62,413683,,608701
63,457807,,608701
64,469286,,608701
65,482600,,608701
66,486775,,608701
67,489303,,608701
68,489676,,608701
69,500664,,608701
70,505532,,608701
71,567190,,608701
72,569914,,608701
73,584695,,608701
74,604852,,608701
75,611102,,608701
76,615119,,608701
77,617844,,608701
78,627026,,608701
79,647834,,608701
80,690254,,608701
81,745964,,608701
82,749970,,608701
83,751019,,608701
84,755918,,608701
85,758943,,608701
86,767068,,608701
87,769616,,608701
88,774791,,608701
89,794419,,608701
90,795387,,608701
91,796736,,608701
92,805661,,608701
93,806523,,608701
94,806542,,608701
95,814036,,608701
96,817369,,608701
97,819983,,608701
98,820232,,608701
99,827367,,608701
100,838524,,608701
101,842611,,608701
102,850692,,608701
103,892823,,608701
104,894465,,608701
105,894956,,608701
106,897322,,608701
107,921710,,608701
108,923618,,608701
109,925181,,608701
110,942529,,608701
111,946137,,608701
112,988440,,608701
