,follower_id,influencer_id,himself_id
0,16574,104714.0,334193
1,58934,167386.0,334193
2,66869,183858.0,334193
3,67631,387815.0,334193
4,79044,487186.0,334193
5,93566,531986.0,334193
6,96576,617196.0,334193
7,100496,645612.0,334193
8,101415,660507.0,334193
9,112185,672910.0,334193
10,118798,683750.0,334193
11,128244,809266.0,334193
12,141893,840402.0,334193
13,142249,852855.0,334193
14,150048,,334193
15,153630,,334193
16,178051,,334193
17,184811,,334193
18,185591,,334193
19,194246,,334193
20,202084,,334193
21,221803,,334193
22,223861,,334193
23,260212,,334193
24,268990,,334193
25,296903,,334193
26,308645,,334193
27,351733,,334193
28,355412,,334193
29,358820,,334193
30,378288,,334193
31,380651,,334193
32,397794,,334193
33,471645,,334193
34,481354,,334193
35,486395,,334193
36,487038,,334193
37,489435,,334193
38,546926,,334193
39,553483,,334193
40,557191,,334193
41,561037,,334193
42,564333,,334193
43,583478,,334193
44,607202,,334193
45,624190,,334193
46,625278,,334193
47,638632,,334193
48,648106,,334193
49,670226,,334193
50,724598,,334193
51,749222,,334193
52,753868,,334193
53,759031,,334193
54,769444,,334193
55,776093,,334193
56,780005,,334193
57,780948,,334193
58,793848,,334193
59,794306,,334193
60,804516,,334193
61,807949,,334193
62,831215,,334193
63,852810,,334193
64,854866,,334193
65,886648,,334193
66,894930,,334193
67,894962,,334193
68,921306,,334193
69,927650,,334193
70,958768,,334193
71,1000558,,334193
72,1006451,,334193
73,1011504,,334193
