,follower_id,influencer_id,himself_id
0,5882,198922.0,824022
1,7729,287604.0,824022
2,29884,343396.0,824022
3,46460,748773.0,824022
4,66915,750203.0,824022
5,71970,762288.0,824022
6,72041,819894.0,824022
7,73644,825208.0,824022
8,85915,960674.0,824022
9,87597,,824022
10,87985,,824022
11,100160,,824022
12,128099,,824022
13,130028,,824022
14,131627,,824022
15,132579,,824022
16,135024,,824022
17,149515,,824022
18,154548,,824022
19,168958,,824022
20,174557,,824022
21,180263,,824022
22,182598,,824022
23,187581,,824022
24,198532,,824022
25,198922,,824022
26,205180,,824022
27,210425,,824022
28,217792,,824022
29,222351,,824022
30,230667,,824022
31,232564,,824022
32,233066,,824022
33,252184,,824022
34,255733,,824022
35,279141,,824022
36,289177,,824022
37,307025,,824022
38,334740,,824022
39,354105,,824022
40,359494,,824022
41,361393,,824022
42,364861,,824022
43,379125,,824022
44,404345,,824022
45,414251,,824022
46,428717,,824022
47,467203,,824022
48,489676,,824022
49,496405,,824022
50,504928,,824022
51,531986,,824022
52,543055,,824022
53,573870,,824022
54,582313,,824022
55,584923,,824022
56,596126,,824022
57,627026,,824022
58,674662,,824022
59,677781,,824022
60,745241,,824022
61,749970,,824022
62,751019,,824022
63,754032,,824022
64,755494,,824022
65,756291,,824022
66,757177,,824022
67,766893,,824022
68,796734,,824022
69,803720,,824022
70,808214,,824022
71,816900,,824022
72,825087,,824022
73,829122,,824022
74,840402,,824022
75,852855,,824022
76,858827,,824022
77,866786,,824022
78,892823,,824022
79,894465,,824022
80,923033,,824022
81,923618,,824022
82,925181,,824022
83,925450,,824022
84,933172,,824022
85,956707,,824022
86,1032082,,824022
87,2993710,,824022
