,follower_id,influencer_id,himself_id
0,13387,31685.0,182900
1,14822,41874.0,182900
2,21008,43714.0,182900
3,26825,46699.0,182900
4,39258,59156.0,182900
5,58372,59293.0,182900
6,75100,94224.0,182900
7,75591,176936.0,182900
8,80780,180228.0,182900
9,81619,238495.0,182900
10,109414,269972.0,182900
11,131038,404434.0,182900
12,139026,486775.0,182900
13,153915,489303.0,182900
14,193216,538677.0,182900
15,215296,631774.0,182900
16,225930,754032.0,182900
17,257787,803720.0,182900
18,260384,840102.0,182900
19,262794,894465.0,182900
20,277572,894956.0,182900
21,295756,942529.0,182900
22,296802,959770.0,182900
23,345355,,182900
24,347151,,182900
25,383889,,182900
26,477787,,182900
27,501081,,182900
28,544965,,182900
29,605965,,182900
30,671953,,182900
31,758453,,182900
32,780625,,182900
33,784814,,182900
34,805661,,182900
35,812476,,182900
36,891264,,182900
37,926237,,182900
38,936095,,182900
39,990366,,182900
40,1390230,,182900
41,1585751,,182900
42,2854547,,182900
43,3064351,,182900
44,3085111,,182900
45,3101434,,182900
46,3272048,,182900
