,follower_id,influencer_id,himself_id
0,11052,74970.0,944084
1,12180,143951.0,944084
2,15318,165818.0,944084
3,44751,190946.0,944084
4,68551,196248.0,944084
5,76561,198901.0,944084
6,81619,334740.0,944084
7,81739,407300.0,944084
8,106916,410219.0,944084
9,118189,477954.0,944084
10,124881,549797.0,944084
11,277764,562030.0,944084
12,281254,583959.0,944084
13,283405,622379.0,944084
14,318882,664378.0,944084
15,334041,780451.0,944084
16,342004,792507.0,944084
17,350585,816890.0,944084
18,368112,842269.0,944084
19,502198,858710.0,944084
20,522768,885875.0,944084
21,573100,944310.0,944084
22,580058,947816.0,944084
23,592954,,944084
24,605375,,944084
25,610880,,944084
26,627787,,944084
27,659299,,944084
28,732652,,944084
29,746387,,944084
30,792370,,944084
31,798248,,944084
32,807869,,944084
33,811897,,944084
34,812239,,944084
35,825883,,944084
36,861252,,944084
37,1009342,,944084
38,1028746,,944084
39,1449541,,944084
40,1456229,,944084
41,2336424,,944084
42,2564904,,944084
43,3315236,,944084
44,3397785,,944084
45,3513172,,944084
46,3567510,,944084
