,follower_id,influencer_id,himself_id
0,5953,55128.0,114342
1,7920,66915.0,114342
2,37730,276085.0,114342
3,44906,307461.0,114342
4,61041,608701.0,114342
5,61480,815039.0,114342
6,61938,840402.0,114342
7,70800,894465.0,114342
8,80720,925181.0,114342
9,91650,959770.0,114342
10,93566,,114342
11,108679,,114342
12,120060,,114342
13,132710,,114342
14,139908,,114342
15,145128,,114342
16,148355,,114342
17,154998,,114342
18,182598,,114342
19,198302,,114342
20,206167,,114342
21,219966,,114342
22,222436,,114342
23,268990,,114342
24,270667,,114342
25,287350,,114342
26,290812,,114342
27,308742,,114342
28,312353,,114342
29,323194,,114342
30,343930,,114342
31,397880,,114342
32,401287,,114342
33,418662,,114342
34,487186,,114342
35,490141,,114342
36,500664,,114342
37,502269,,114342
38,527267,,114342
39,543595,,114342
40,562304,,114342
41,568071,,114342
42,569402,,114342
43,570825,,114342
44,600640,,114342
45,611881,,114342
46,626463,,114342
47,651107,,114342
48,665860,,114342
49,747445,,114342
50,748222,,114342
51,751201,,114342
52,753617,,114342
53,758453,,114342
54,764181,,114342
55,768321,,114342
56,771388,,114342
57,772567,,114342
58,782768,,114342
59,786613,,114342
60,792530,,114342
61,806829,,114342
62,809266,,114342
63,825251,,114342
64,868306,,114342
65,891063,,114342
66,918290,,114342
67,926548,,114342
68,940583,,114342
69,946563,,114342
70,957085,,114342
71,960690,,114342
72,1393658,,114342
73,3088724,,114342
