,follower_id,influencer_id,himself_id
0,2867,28166.0,489303
1,5882,55128.0,489303
2,5953,59156.0,489303
3,12472,76881.0,489303
4,20050,120521.0,489303
5,22928,131841.0,489303
6,32401,176936.0,489303
7,46120,238495.0,489303
8,48566,239961.0,489303
9,49797,276085.0,489303
10,50588,486775.0,489303
11,51992,496405.0,489303
12,58372,608701.0,489303
13,59537,815039.0,489303
14,61938,824599.0,489303
15,62002,927627.0,489303
16,71166,942529.0,489303
17,75100,,489303
18,84053,,489303
19,84209,,489303
20,85776,,489303
21,105354,,489303
22,110341,,489303
23,112462,,489303
24,126048,,489303
25,130932,,489303
26,160054,,489303
27,170369,,489303
28,175708,,489303
29,182598,,489303
30,182900,,489303
31,192382,,489303
32,193216,,489303
33,200968,,489303
34,201297,,489303
35,204708,,489303
36,206241,,489303
37,222351,,489303
38,251595,,489303
39,252184,,489303
40,263937,,489303
41,293448,,489303
42,296487,,489303
43,297702,,489303
44,304401,,489303
45,308932,,489303
46,311674,,489303
47,320845,,489303
48,337631,,489303
49,339490,,489303
50,346336,,489303
51,354105,,489303
52,377891,,489303
53,414745,,489303
54,424244,,489303
55,428717,,489303
56,482572,,489303
57,486645,,489303
58,489209,,489303
59,492275,,489303
60,500664,,489303
61,501407,,489303
62,503913,,489303
63,504928,,489303
64,520215,,489303
65,530745,,489303
66,562304,,489303
67,569914,,489303
68,574772,,489303
69,588508,,489303
70,590479,,489303
71,596126,,489303
72,604852,,489303
73,611881,,489303
74,612716,,489303
75,628981,,489303
76,659517,,489303
77,669303,,489303
78,674873,,489303
79,745241,,489303
80,745964,,489303
81,746010,,489303
82,749970,,489303
83,750456,,489303
84,751623,,489303
85,758943,,489303
86,760154,,489303
87,766444,,489303
88,771438,,489303
89,772567,,489303
90,774791,,489303
91,805661,,489303
92,807028,,489303
93,809999,,489303
94,817369,,489303
95,838524,,489303
96,840348,,489303
97,850692,,489303
98,866786,,489303
99,891264,,489303
100,897322,,489303
101,923384,,489303
102,933568,,489303
103,946137,,489303
104,987621,,489303
