,follower_id,influencer_id,himself_id
0,2411,28166.0,988440
1,10412,38490.0,988440
2,25142,49806.0,988440
3,50251,52900.0,988440
4,52382,64509.0,988440
5,58549,66915.0,988440
6,59537,76881.0,988440
7,61041,81083.0,988440
8,62860,81194.0,988440
9,89018,120521.0,988440
10,120953,131581.0,988440
11,126731,169202.0,988440
12,136871,176936.0,988440
13,154822,276085.0,988440
14,161351,391398.0,988440
15,163420,402872.0,988440
16,197757,410219.0,988440
17,202162,414251.0,988440
18,208893,538677.0,988440
19,218473,549797.0,988440
20,221844,577531.0,988440
21,254215,608701.0,988440
22,257141,631774.0,988440
23,286662,754032.0,988440
24,300578,796950.0,988440
25,313284,858710.0,988440
26,317417,894465.0,988440
27,319956,898331.0,988440
28,325443,898336.0,988440
29,333464,,988440
30,339577,,988440
31,354733,,988440
32,359326,,988440
33,377908,,988440
34,385393,,988440
35,391519,,988440
36,411745,,988440
37,477793,,988440
38,485135,,988440
39,494016,,988440
40,524522,,988440
41,574143,,988440
42,585896,,988440
43,588918,,988440
44,620121,,988440
45,633078,,988440
46,672011,,988440
47,679749,,988440
48,687487,,988440
49,687561,,988440
50,748421,,988440
51,758453,,988440
52,780625,,988440
53,800426,,988440
54,813910,,988440
55,884449,,988440
56,919603,,988440
57,961234,,988440
58,988655,,988440
59,3200278,,988440
