,follower_id,influencer_id,himself_id
0,1098,66915.0,379125
1,7920,74134.0,379125
2,8549,76881.0,379125
3,13508,81083.0,379125
4,13583,101776.0,379125
5,14201,120521.0,379125
6,15694,137494.0,379125
7,16281,171637.0,379125
8,19297,180228.0,379125
9,19701,184814.0,379125
10,21670,332141.0,379125
11,34172,333181.0,379125
12,34249,333634.0,379125
13,36521,342768.0,379125
14,37730,406898.0,379125
15,38321,496405.0,379125
16,40230,549797.0,379125
17,47789,569914.0,379125
18,48566,583959.0,379125
19,50251,754032.0,379125
20,51992,756656.0,379125
21,58386,761706.0,379125
22,61041,764890.0,379125
23,62860,814036.0,379125
24,65590,816890.0,379125
25,73444,824022.0,379125
26,85038,852007.0,379125
27,89018,894465.0,379125
28,92507,934721.0,379125
29,94764,941579.0,379125
30,97384,944310.0,379125
31,103484,,379125
32,120953,,379125
33,124492,,379125
34,125088,,379125
35,126782,,379125
36,130689,,379125
37,131650,,379125
38,135740,,379125
39,143749,,379125
40,144847,,379125
41,152023,,379125
42,161351,,379125
43,162943,,379125
44,163570,,379125
45,167287,,379125
46,168126,,379125
47,170369,,379125
48,172167,,379125
49,174752,,379125
50,175025,,379125
51,182302,,379125
52,184091,,379125
53,185591,,379125
54,198302,,379125
55,201668,,379125
56,208303,,379125
57,214593,,379125
58,219483,,379125
59,222351,,379125
60,222927,,379125
61,240923,,379125
62,254215,,379125
63,261623,,379125
64,264499,,379125
65,285272,,379125
66,287350,,379125
67,290853,,379125
68,310905,,379125
69,312353,,379125
70,325459,,379125
71,339577,,379125
72,347151,,379125
73,354733,,379125
74,357406,,379125
75,387530,,379125
76,389378,,379125
77,393345,,379125
78,405903,,379125
79,408696,,379125
80,451296,,379125
81,464348,,379125
82,482677,,379125
83,484880,,379125
84,489435,,379125
85,492331,,379125
86,501081,,379125
87,509223,,379125
88,520583,,379125
89,527267,,379125
90,546976,,379125
91,551465,,379125
92,562615,,379125
93,574035,,379125
94,574143,,379125
95,575522,,379125
96,585896,,379125
97,589767,,379125
98,610706,,379125
99,620056,,379125
100,629609,,379125
101,631579,,379125
102,647796,,379125
103,657041,,379125
104,660053,,379125
105,671953,,379125
106,674263,,379125
107,740833,,379125
108,746731,,379125
109,748421,,379125
110,752673,,379125
111,753833,,379125
112,755156,,379125
113,755496,,379125
114,755519,,379125
115,760238,,379125
116,761109,,379125
117,762177,,379125
118,773666,,379125
119,775406,,379125
120,780625,,379125
121,785357,,379125
122,802464,,379125
123,808336,,379125
124,812046,,379125
125,812476,,379125
126,825793,,379125
127,837215,,379125
128,855034,,379125
129,868616,,379125
130,895136,,379125
131,896216,,379125
132,918111,,379125
133,922911,,379125
134,924508,,379125
135,938638,,379125
136,951375,,379125
137,955544,,379125
138,961234,,379125
139,990366,,379125
140,1002017,,379125
141,1084430,,379125
142,1213943,,379125
143,1405469,,379125
144,1968188,,379125
145,2577980,,379125
146,2598627,,379125
147,3085111,,379125
