,follower_id,influencer_id,himself_id
0,10538,66915.0,531986
1,12972,80537.0,531986
2,19392,92942.0,531986
3,19701,100160.0,531986
4,19892,104714.0,531986
5,26193,120521.0,531986
6,31556,121590.0,531986
7,32433,159214.0,531986
8,33560,253142.0,531986
9,35719,314600.0,531986
10,36521,346336.0,531986
11,38579,489676.0,531986
12,38977,562304.0,531986
13,40230,577627.0,531986
14,44764,578141.0,531986
15,46381,607448.0,531986
16,47033,617196.0,531986
17,49374,754032.0,531986
18,51992,754219.0,531986
19,52093,804476.0,531986
20,58386,824022.0,531986
21,61172,840402.0,531986
22,65590,847735.0,531986
23,84209,892771.0,531986
24,96576,894465.0,531986
25,101701,,531986
26,112185,,531986
27,113823,,531986
28,116178,,531986
29,118979,,531986
30,120060,,531986
31,125561,,531986
32,127337,,531986
33,127898,,531986
34,128440,,531986
35,131650,,531986
36,132710,,531986
37,134729,,531986
38,137390,,531986
39,137980,,531986
40,138071,,531986
41,138520,,531986
42,139741,,531986
43,139908,,531986
44,140499,,531986
45,141683,,531986
46,145128,,531986
47,149840,,531986
48,154998,,531986
49,156484,,531986
50,161920,,531986
51,165663,,531986
52,167287,,531986
53,172582,,531986
54,183139,,531986
55,183858,,531986
56,184267,,531986
57,184811,,531986
58,185591,,531986
59,185617,,531986
60,185810,,531986
61,191070,,531986
62,194246,,531986
63,197364,,531986
64,197475,,531986
65,206241,,531986
66,217622,,531986
67,219203,,531986
68,223861,,531986
69,226556,,531986
70,228099,,531986
71,228889,,531986
72,229157,,531986
73,230297,,531986
74,237205,,531986
75,239921,,531986
76,241724,,531986
77,242578,,531986
78,244537,,531986
79,246960,,531986
80,247065,,531986
81,249973,,531986
82,260212,,531986
83,260384,,531986
84,280897,,531986
85,290812,,531986
86,296903,,531986
87,308645,,531986
88,308742,,531986
89,325459,,531986
90,326249,,531986
91,334193,,531986
92,341672,,531986
93,351733,,531986
94,355412,,531986
95,357406,,531986
96,359062,,531986
97,369183,,531986
98,390532,,531986
99,408696,,531986
100,413524,,531986
101,418662,,531986
102,418740,,531986
103,451398,,531986
104,475980,,531986
105,476425,,531986
106,477116,,531986
107,480108,,531986
108,480956,,531986
109,481057,,531986
110,485365,,531986
111,490141,,531986
112,492275,,531986
113,496487,,531986
114,498961,,531986
115,500992,,531986
116,503602,,531986
117,513813,,531986
118,514563,,531986
119,520033,,531986
120,524050,,531986
121,536275,,531986
122,536321,,531986
123,540883,,531986
124,545074,,531986
125,546214,,531986
126,553483,,531986
127,560554,,531986
128,566918,,531986
129,567570,,531986
130,567862,,531986
131,569402,,531986
132,570046,,531986
133,574033,,531986
134,574597,,531986
135,575522,,531986
136,575695,,531986
137,576718,,531986
138,585249,,531986
139,587608,,531986
140,588887,,531986
141,596126,,531986
142,597094,,531986
143,614455,,531986
144,615247,,531986
145,620495,,531986
146,620603,,531986
147,624107,,531986
148,626310,,531986
149,626463,,531986
150,635413,,531986
151,639056,,531986
152,645474,,531986
153,660053,,531986
154,660401,,531986
155,662416,,531986
156,667020,,531986
157,672910,,531986
158,683795,,531986
159,697350,,531986
160,740833,,531986
161,743623,,531986
162,743760,,531986
163,747445,,531986
164,748222,,531986
165,753098,,531986
166,753507,,531986
167,753617,,531986
168,758444,,531986
169,762177,,531986
170,764181,,531986
171,766361,,531986
172,768321,,531986
173,768737,,531986
174,769444,,531986
175,773392,,531986
176,775406,,531986
177,780948,,531986
178,784732,,531986
179,784766,,531986
180,790078,,531986
181,790509,,531986
182,790814,,531986
183,793022,,531986
184,793845,,531986
185,795341,,531986
186,797431,,531986
187,806829,,531986
188,807949,,531986
189,809266,,531986
190,817754,,531986
191,825251,,531986
192,836376,,531986
193,836394,,531986
194,840348,,531986
195,841160,,531986
196,843607,,531986
197,845918,,531986
198,852855,,531986
199,855423,,531986
200,856451,,531986
201,858827,,531986
202,862855,,531986
203,866786,,531986
204,868086,,531986
205,889097,,531986
206,894962,,531986
207,895136,,531986
208,895443,,531986
209,899530,,531986
210,918290,,531986
211,920073,,531986
212,926237,,531986
213,926428,,531986
214,926548,,531986
215,932328,,531986
216,933809,,531986
217,937098,,531986
218,945951,,531986
219,948171,,531986
220,954964,,531986
221,958768,,531986
222,958839,,531986
223,977209,,531986
224,994823,,531986
225,1000558,,531986
226,1006451,,531986
227,1011504,,531986
228,1062118,,531986
229,1836313,,531986
230,2040645,,531986
231,2395521,,531986
232,2570457,,531986
233,2802154,,531986
234,2854537,,531986
235,3411865,,531986
236,3426731,,531986
237,3659356,,531986
