,follower_id,influencer_id,himself_id
0,13384,74970.0,944310
1,19241,81083.0,944310
2,36312,94205.0,944310
3,37026,169536.0,944310
4,44751,190946.0,944310
5,58549,198783.0,944310
6,66429,198901.0,944310
7,68551,200775.0,944310
8,69986,314346.0,944310
9,72998,549797.0,944310
10,77175,577531.0,944310
11,81561,662800.0,944310
12,94764,796741.0,944310
13,118189,848784.0,944310
14,124881,947816.0,944310
15,126782,,944310
16,151431,,944310
17,152002,,944310
18,159699,,944310
19,174122,,944310
20,185615,,944310
21,194063,,944310
22,194703,,944310
23,196248,,944310
24,196690,,944310
25,214162,,944310
26,218994,,944310
27,246169,,944310
28,274822,,944310
29,277764,,944310
30,283405,,944310
31,286115,,944310
32,294085,,944310
33,300583,,944310
34,300749,,944310
35,339577,,944310
36,378041,,944310
37,379125,,944310
38,381371,,944310
39,385879,,944310
40,396676,,944310
41,471156,,944310
42,475431,,944310
43,477954,,944310
44,502198,,944310
45,522768,,944310
46,580058,,944310
47,584923,,944310
48,592954,,944310
49,605375,,944310
50,627787,,944310
51,629609,,944310
52,659299,,944310
53,690254,,944310
54,746387,,944310
55,749476,,944310
56,762821,,944310
57,774588,,944310
58,789721,,944310
59,791483,,944310
60,792370,,944310
61,794846,,944310
62,798248,,944310
63,803757,,944310
64,807869,,944310
65,811897,,944310
66,825883,,944310
67,842269,,944310
68,868174,,944310
69,868456,,944310
70,926108,,944310
71,944084,,944310
72,947752,,944310
73,1009342,,944310
74,1599476,,944310
75,1973181,,944310
76,2690165,,944310
