,follower_id,influencer_id,himself_id
0,5882,3829.0,120521
1,7729,46861.0,120521
2,20050,74970.0,120521
3,21744,176936.0,120521
4,22928,269972.0,120521
5,26510,287604.0,120521
6,29884,317093.0,120521
7,38490,343396.0,120521
8,41874,549797.0,120521
9,41899,608701.0,120521
10,46460,805930.0,120521
11,48566,959770.0,120521
12,58372,,120521
13,59537,,120521
14,61534,,120521
15,62002,,120521
16,66915,,120521
17,72041,,120521
18,77175,,120521
19,85776,,120521
20,87179,,120521
21,87985,,120521
22,89021,,120521
23,94224,,120521
24,100160,,120521
25,101628,,120521
26,116984,,120521
27,119651,,120521
28,123007,,120521
29,128099,,120521
30,131627,,120521
31,133528,,120521
32,139026,,120521
33,140816,,120521
34,149515,,120521
35,152002,,120521
36,154548,,120521
37,163229,,120521
38,165736,,120521
39,180263,,120521
40,181329,,120521
41,182598,,120521
42,184091,,120521
43,187478,,120521
44,187581,,120521
45,194018,,120521
46,198532,,120521
47,203639,,120521
48,204708,,120521
49,209142,,120521
50,210425,,120521
51,211146,,120521
52,222927,,120521
53,224186,,120521
54,224294,,120521
55,232564,,120521
56,233066,,120521
57,239638,,120521
58,239961,,120521
59,240865,,120521
60,243012,,120521
61,252184,,120521
62,255377,,120521
63,266255,,120521
64,274822,,120521
65,275130,,120521
66,279141,,120521
67,293896,,120521
68,307135,,120521
69,313284,,120521
70,317417,,120521
71,327735,,120521
72,328288,,120521
73,332852,,120521
74,337631,,120521
75,354105,,120521
76,377908,,120521
77,379125,,120521
78,404345,,120521
79,405494,,120521
80,411745,,120521
81,414745,,120521
82,418740,,120521
83,423267,,120521
84,428717,,120521
85,469286,,120521
86,475431,,120521
87,489303,,120521
88,489676,,120521
89,490004,,120521
90,490620,,120521
91,492275,,120521
92,496405,,120521
93,519637,,120521
94,530745,,120521
95,531986,,120521
96,536275,,120521
97,540883,,120521
98,541125,,120521
99,560208,,120521
100,569914,,120521
101,574772,,120521
102,577627,,120521
103,584923,,120521
104,596126,,120521
105,604852,,120521
106,612716,,120521
107,620121,,120521
108,625736,,120521
109,647834,,120521
110,651187,,120521
111,657041,,120521
112,679219,,120521
113,683085,,120521
114,725175,,120521
115,745964,,120521
116,749734,,120521
117,749970,,120521
118,750456,,120521
119,751019,,120521
120,751738,,120521
121,754032,,120521
122,755745,,120521
123,757177,,120521
124,758453,,120521
125,763301,,120521
126,766893,,120521
127,767068,,120521
128,774909,,120521
129,775323,,120521
130,785611,,120521
131,793988,,120521
132,803720,,120521
133,805661,,120521
134,807028,,120521
135,808214,,120521
136,815236,,120521
137,823165,,120521
138,830425,,120521
139,835648,,120521
140,840402,,120521
141,842351,,120521
142,845625,,120521
143,853492,,120521
144,866786,,120521
145,866841,,120521
146,892823,,120521
147,894465,,120521
148,897322,,120521
149,898828,,120521
150,921965,,120521
151,923618,,120521
152,938878,,120521
153,941579,,120521
154,946137,,120521
155,960690,,120521
156,988440,,120521
157,1032082,,120521
158,2993710,,120521
