,follower_id,influencer_id,himself_id
0,5953,129547.0,138699
1,9084,138837.0,138699
2,13101,175553.0,138699
3,17021,183867.0,138699
4,45475,242511.0,138699
5,45560,276085.0,138699
6,76057,608701.0,138699
7,80118,654490.0,138699
8,109628,744548.0,138699
9,126731,800100.0,138699
10,129775,815039.0,138699
11,134729,819894.0,138699
12,154822,829643.0,138699
13,155801,873886.0,138699
14,165162,893719.0,138699
15,171015,894465.0,138699
16,187581,,138699
17,218473,,138699
18,222436,,138699
19,223627,,138699
20,224638,,138699
21,249973,,138699
22,260206,,138699
23,313284,,138699
24,333464,,138699
25,339577,,138699
26,359062,,138699
27,359326,,138699
28,375945,,138699
29,384920,,138699
30,390532,,138699
31,397794,,138699
32,417607,,138699
33,493327,,138699
34,502163,,138699
35,503913,,138699
36,506513,,138699
37,521704,,138699
38,533117,,138699
39,536122,,138699
40,562304,,138699
41,569119,,138699
42,574143,,138699
43,582419,,138699
44,585189,,138699
45,633181,,138699
46,645612,,138699
47,672011,,138699
48,689367,,138699
49,747757,,138699
50,748421,,138699
51,749970,,138699
52,752773,,138699
53,803544,,138699
54,804559,,138699
55,805785,,138699
56,817754,,138699
57,825924,,138699
58,837486,,138699
59,838272,,138699
60,918290,,138699
61,949619,,138699
62,954592,,138699
