,follower_id,influencer_id,himself_id
0,2867,100160.0,192382
1,5441,112462.0,192382
2,7920,139026.0,192382
3,43348,171994.0,192382
4,45475,240865.0,192382
5,61938,311674.0,192382
6,69534,354105.0,192382
7,75100,404434.0,192382
8,79960,423267.0,192382
9,85271,489303.0,192382
10,86250,751019.0,192382
11,98465,754032.0,192382
12,105129,772567.0,192382
13,105685,894465.0,192382
14,109421,925181.0,192382
15,125561,,192382
16,139908,,192382
17,141681,,192382
18,151787,,192382
19,164175,,192382
20,165663,,192382
21,170381,,192382
22,186096,,192382
23,191063,,192382
24,193320,,192382
25,203008,,192382
26,219483,,192382
27,221445,,192382
28,230845,,192382
29,246611,,192382
30,251604,,192382
31,253408,,192382
32,259800,,192382
33,260206,,192382
34,263937,,192382
35,287259,,192382
36,288154,,192382
37,291043,,192382
38,297702,,192382
39,299471,,192382
40,303626,,192382
41,305468,,192382
42,315403,,192382
43,343954,,192382
44,352770,,192382
45,376422,,192382
46,391933,,192382
47,446509,,192382
48,453041,,192382
49,492466,,192382
50,495455,,192382
51,501407,,192382
52,502269,,192382
53,515641,,192382
54,583618,,192382
55,590479,,192382
56,604852,,192382
57,618713,,192382
58,623254,,192382
59,623985,,192382
60,648407,,192382
61,671244,,192382
62,671953,,192382
63,673208,,192382
64,677842,,192382
65,689367,,192382
66,725175,,192382
67,747243,,192382
68,769486,,192382
69,770007,,192382
70,776011,,192382
71,776408,,192382
72,778906,,192382
73,787757,,192382
74,799100,,192382
75,803544,,192382
76,805785,,192382
77,808214,,192382
78,809999,,192382
79,815090,,192382
80,820115,,192382
81,825924,,192382
82,835648,,192382
83,854203,,192382
84,858827,,192382
85,859868,,192382
86,915835,,192382
87,923033,,192382
88,925837,,192382
89,925852,,192382
90,926085,,192382
91,948171,,192382
92,957085,,192382
93,957340,,192382
94,987621,,192382
