,follower_id,influencer_id,himself_id
0,5307,46861.0,316834
1,7448,55128.0,316834
2,10538,81194.0,316834
3,13393,108826.0,316834
4,15856,118544.0,316834
5,17877,164594.0,316834
6,18258,212612.0,316834
7,20278,238115.0,316834
8,26952,290040.0,316834
9,29067,315336.0,316834
10,29791,317093.0,316834
11,32433,479582.0,316834
12,35338,524239.0,316834
13,38490,769876.0,316834
14,40225,792507.0,316834
15,47033,813392.0,316834
16,53606,821571.0,316834
17,57280,894335.0,316834
18,59819,,316834
19,61044,,316834
20,61226,,316834
21,62412,,316834
22,72041,,316834
23,75295,,316834
24,78044,,316834
25,82149,,316834
26,83013,,316834
27,83095,,316834
28,85410,,316834
29,92942,,316834
30,93632,,316834
31,96379,,316834
32,96964,,316834
33,101895,,316834
34,101946,,316834
35,106882,,316834
36,110791,,316834
37,110945,,316834
38,115544,,316834
39,116178,,316834
40,127696,,316834
41,131627,,316834
42,134600,,316834
43,135152,,316834
44,135273,,316834
45,136871,,316834
46,138407,,316834
47,141838,,316834
48,147082,,316834
49,159340,,316834
50,169526,,316834
51,169818,,316834
52,170770,,316834
53,180449,,316834
54,182360,,316834
55,190021,,316834
56,193025,,316834
57,200074,,316834
58,208076,,316834
59,215296,,316834
60,230667,,316834
61,237205,,316834
62,238686,,316834
63,242861,,316834
64,243474,,316834
65,246960,,316834
66,258741,,316834
67,276381,,316834
68,279315,,316834
69,286572,,316834
70,293896,,316834
71,295756,,316834
72,296487,,316834
73,300024,,316834
74,303506,,316834
75,305501,,316834
76,311674,,316834
77,312004,,316834
78,312126,,316834
79,312890,,316834
80,319347,,316834
81,324854,,316834
82,337119,,316834
83,354733,,316834
84,359966,,316834
85,361393,,316834
86,366164,,316834
87,376204,,316834
88,378288,,316834
89,387720,,316834
90,391177,,316834
91,402249,,316834
92,413524,,316834
93,423267,,316834
94,467203,,316834
95,482787,,316834
96,493122,,316834
97,498691,,316834
98,500889,,316834
99,517074,,316834
100,532610,,316834
101,545074,,316834
102,551115,,316834
103,573391,,316834
104,574597,,316834
105,576718,,316834
106,578999,,316834
107,581713,,316834
108,587631,,316834
109,607448,,316834
110,607773,,316834
111,614823,,316834
112,619423,,316834
113,620603,,316834
114,624215,,316834
115,633078,,316834
116,649435,,316834
117,651156,,316834
118,659517,,316834
119,662797,,316834
120,673752,,316834
121,673883,,316834
122,674887,,316834
123,675351,,316834
124,688515,,316834
125,746731,,316834
126,747200,,316834
127,751592,,316834
128,757157,,316834
129,761341,,316834
130,762731,,316834
131,766094,,316834
132,767016,,316834
133,776562,,316834
134,777210,,316834
135,782163,,316834
136,784056,,316834
137,790667,,316834
138,790988,,316834
139,792733,,316834
140,793848,,316834
141,799081,,316834
142,800475,,316834
143,807949,,316834
144,814387,,316834
145,825087,,316834
146,845662,,316834
147,861687,,316834
148,863733,,316834
149,866417,,316834
150,866491,,316834
151,884686,,316834
152,892771,,316834
153,913130,,316834
154,918600,,316834
155,919812,,316834
156,935739,,316834
157,936425,,316834
158,944349,,316834
159,946940,,316834
160,960874,,316834
161,1545319,,316834
162,1580437,,316834
163,1740826,,316834
164,2592086,,316834
165,2996996,,316834
166,3077599,,316834
167,3380137,,316834
168,3559122,,316834
